company_name,equity_funding_total,num_articles,last_equity_funding_total,num_investments_funding_rounds,founded_on,ipqwery_num_trademark_registered,ipqwery_num_patent_granted,num_investors,operating_status,num_lead_investors,num_employees_enum,funding_total,num_funding_rounds,last_funding_type,last_funding_at,last_funding_total,num_founders,linkedin,facebook,twitter,founders,categories
Middesk,77000000.0,14.0,57000000.0,,2018-12-01,1.0,0.0,6,active,4.0,c_00101_00250,77000000.0,3,series_b,2022-06-09,57000000.0,2.0,https://www.linkedin.com/company/middesk/,https://www.facebook.com/middesk,https://twitter.com/MiddeskHQ,"Kurt Ruppel, Kyle Mack","Financial Services, Information Technology, Professional Services, Software"
Filadd,460000.0,,125000.0,,2018-12-01,,,3,active,1.0,c_00101_00250,460000.0,3,seed,2021-08-02,125000.0,1.0,https://www.linkedin.com/company/filadd,https://www.facebook.com/filaddco,https://twitter.com/Filadd_web,Nicolas Ferrer,"Education, Internet Services"
Freterium,4455000.0,8.0,4000000.0,,2018-12-01,,,7,active,3.0,c_00011_00050,4455000.0,3,seed,2021-12-24,4000000.0,2.0,https://www.linkedin.com/company/freterium/,,,"Mehdi Cherif Alami, Omar El Kouhene","Information Technology, Software, Transportation"
Pachama,88250000.0,22.0,9000000.0,,2018-11-01,2.0,0.0,57,active,7.0,c_00051_00100,88250000.0,8,series_b,2023-12-05,9000000.0,2.0,https://www.linkedin.com/company/pachama,,https://www.twitter.com/pachamainc,"Diego Saez-Gil, Tomas Aftalion","Agriculture and Farming, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Science and Engineering, Software, Sustainability"
Supernova.io,16624694.0,14.0,4800000.0,,2018-11-01,1.0,0.0,12,active,4.0,c_00011_00050,16624694.0,6,seed,2022-11-16,4800000.0,5.0,https://www.linkedin.com/company/supernova-io,,https://twitter.com/supernova_io,"Artem Ufimtcev, Jiri Trecak, na na, Oskar Koristka, Vaclav Lustek","Design, Information Technology, Software"
Point Card,59150000.0,8.0,46500000.0,,2018-11-01,,,16,closed,2.0,c_00011_00050,59150000.0,4,series_b,2021-09-02,46500000.0,3.0,https://www.linkedin.com/company/getpoint,https://www.facebook.com/pointcardhq/,https://twitter.com/pointcardhq,"Kenan Pulak, Patrick Mrozowski, Sid Parihar","Financial Services, Lending and Investments, Payments"
Windwalk Games,6080000.0,5.0,4500000.0,,2018-11-01,0.0,0.0,5,active,1.0,c_00011_00050,6080000.0,6,seed,2024-10-10,4500000.0,3.0,https://www.linkedin.com/company/windwalkgames/,,https://twitter.com/gameswindwalk,"Colin Feo, Cristoforo Feo, Samuel Leonard","Consumer Electronics, Gaming, Hardware, Media and Entertainment"
RoboTire,10800000.0,32.0,10650000.0,,2018-11-01,,,11,active,3.0,c_00011_00050,10800000.0,6,series_a,2021-10-07,10650000.0,2.0,https://www.linkedin.com/company/robotire,,https://twitter.com/robotireinc,"Victor Darolfi, Will Mapes","Artificial Intelligence (AI), Data and Analytics, Hardware, Manufacturing, Science and Engineering, Software, Transportation"
PerShop,150000.0,,150000.0,,2018-11-01,,,1,closed,1.0,c_00001_00010,150000.0,1,seed,2019-03-18,150000.0,2.0,https://www.linkedin.com/company/pershopapp/,,https://twitter.com/pershopapp,"Amol Jain, Tony Dong","Apps, Commerce and Shopping, Software"
Arist,16055000.0,6.0,12000000.0,,2018-10-20,1.0,0.0,14,active,5.0,c_00011_00050,16055000.0,5,series_a,2022-07-12,12000000.0,4.0,https://www.linkedin.com/company/aristu,https://www.facebook.com/LearnArist,,"Maxine Anderson, Michael Ioffe, Riley Wilson, Ryan Laverty","Education, Information Technology, Internet Services, Messaging and Telecommunications, Software"
Justo,2555000.0,6.0,2300000.0,,2018-10-18,0.0,0.0,4,active,1.0,c_00101_00250,2555000.0,4,seed,2020-12-10,2300000.0,2.0,https://www.linkedin.com/company/getjusto/,https://www.facebook.com/Getjusto/,,"Nicolás López Jullian, Rodrigo Segal","Commerce and Shopping, Food and Beverage, Transportation"
MilkRun,8575000.0,35.0,6000000.0,,2018-10-01,,,14,closed,3.0,c_00011_00050,8575000.0,6,series_a,2021-11-05,6000000.0,3.0,https://www.linkedin.com/company/milkrun/,https://www.facebook.com/localmilkrun,https://twitter.com/localmilkrun,"John Zeller, Julia Niiro, Robert Galanakis","Agriculture and Farming, Commerce and Shopping, Food and Beverage, Transportation"
AI Insurance,4950000.0,3.0,3800000.0,,2018-10-01,4.0,0.0,5,active,2.0,c_00011_00050,4950000.0,3,seed,2022-03-01,3800000.0,1.0,https://www.linkedin.com/company/a-i-insurance-inc/,,,Cameron MacArthur,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software"
HyperTrader,1550000.0,46.0,1425000.0,,2018-09-24,,,9,active,1.0,c_00001_00010,1550000.0,3,seed,2021-09-05,1425000.0,3.0,https://www.linkedin.com/company/hypertrader,,https://twitter.com/HyperTraderApp,"Amar Gautam, Karamvir Singh, Kunal Kumar","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software"
Valiu,6477000.0,9.0,5250000.0,,2018-09-17,,,10,closed,3.0,c_00011_00050,6477000.0,2,seed,2020-12-04,5250000.0,3.0,https://www.linkedin.com/company/valiu/,https://www.facebook.com/pg/Valiu-688594454866755/about/,https://twitter.com/valiuco,"Alberto Niego, Omar David Barinas Orjuela, Simon Chamorro","Blockchain and Cryptocurrency, Financial Services, Payments, Software"
Qwest (YC W19),150000.0,,150000.0,,2018-09-15,,,1,active,1.0,c_00001_00010,150000.0,1,pre_seed,2019-03-18,150000.0,2.0,,,,"Andre Woodley Jr, Brandon R. Stokes","Events, Internet Services, Media and Entertainment, Mobile"
Klir,19622232.0,6.0,16000000.0,,2018-09-01,,,5,active,2.0,c_00051_00100,19622232.0,4,series_a,2021-11-18,16000000.0,2.0,https://www.linkedin.com/company/klir,https://www.facebook.com/pg/klirteam/,https://twitter.com/KlirTeam,"David Lynch, Elaine Kelly","Natural Resources, Software"
Houm,44700000.0,7.0,35000000.0,,2018-09-01,,,18,active,3.0,c_00501_01000,44700000.0,4,series_a,2021-11-11,35000000.0,3.0,https://www.linkedin.com/company/houm-com/about/,,https://twitter.com/houmlatam,"Benjamin Labra, Camilo Marroquín, Nicolas Knockaert","Financial Services, Real Estate, Software"
Akute Health,1457500.0,3.0,505000.0,,2018-08-30,,,8,active,2.0,c_00001_00010,1457500.0,4,seed,2023-01-06,505000.0,1.0,https://www.linkedin.com/company/akute-health,https://www.facebook.com/AkuteHealth,https://twitter.com/AkuteHealth,Sharud Agarwal,"Health Care, Information Technology, Software"
Recurrency,22125000.0,1.0,22000000.0,,2018-08-06,1.0,0.0,9,active,2.0,c_00051_00100,22125000.0,3,series_a,2023-02-01,22000000.0,1.0,https://www.linkedin.com/company/recurrency,https://www.facebook.com/recurrency,https://twitter.com/recurrency,Sam Oshay,"Commerce and Shopping, Other, Software"
Fondeadora,32150000.0,22.0,14000000.0,,2018-08-02,,,16,active,3.0,c_00051_00100,32150000.0,5,series_a,2021-03-15,14000000.0,3.0,http://www.linkedin.com/company/fondeadora,http://www.facebook.com/FondeadoraMx,http://twitter.com/Fondeadora,"Gus Alvarez Moreno, Norman Muller, Rene Serrano","Financial Services, Internet Services, Lending and Investments, Other, Payments"
Intersect Labs,150000.0,1.0,150000.0,,2018-08-01,,,2,active,1.0,c_00001_00010,150000.0,1,pre_seed,2019-08-19,150000.0,2.0,https://www.linkedin.com/company/intersect-labs-io/,https://www.facebook.com/Intersect-Labs-190441321857054/,https://twitter.com/intersectlabsio,"Ankit Gordhandas, FNU LNU","Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Software"
Stark Bank,59956555.0,21.0,45000000.0,,2018-07-26,8.0,0.0,20,active,6.0,c_00051_00100,59956555.0,5,series_b,2022-04-11,45000000.0,1.0,https://www.linkedin.com/company/starkbank,https://www.facebook.com/starkbank,https://twitter.com/starkbank,Rafael Stark,"Financial Services, Lending and Investments, Payments"
Okteto,18081247.0,5.0,15000000.0,,2018-07-01,2.0,0.0,12,active,4.0,c_00011_00050,18081247.0,3,series_a,2022-01-27,15000000.0,3.0,https://www.linkedin.com/company/okteto,,https://twitter.com/oktetohq,"Pablo Chico de Guzman, Ramiro Berrelleza, Ramon Lamana","Apps, Internet Services, Mobile, Software"
Global Belly,1050000.0,1.0,750000.0,,2018-07-01,,,9,active,2.0,c_00001_00010,1050000.0,4,seed,2020-04-01,750000.0,2.0,https://www.linkedin.com/company/globalbelly/,https://www.facebook.com/globalbelly,https://twitter.com/global_belly,"Ankita Sharma, Madhuri Sharma","Commerce and Shopping, Food and Beverage, Other"
Tyltgo,1973068.0,3.0,2300000.0,,2018-07-01,,,5,active,3.0,c_00001_00010,1980242.0,4,seed,2021-03-29,2300000.0,2.0,https://www.linkedin.com/company/tyltgo,https://www.facebook.com/pg/Tyltgo,,"Aaron Paul, Jaden Pereira",Transportation
Taiv,8250000.0,17.0,7750000.0,,2018-06-01,,,21,active,4.0,c_00011_00050,11000000.0,11,series_a,2025-06-09,7750000.0,3.0,https://www.linkedin.com/company/taivbox,https://www.facebook.com/taivbox/,https://twitter.com/taivtv?,"Avi Stoller, Jordan Davis, Noah Palansky","Advertising, Hardware, Information Technology, Internet Services, Sales and Marketing"
Kinside,16620000.0,9.0,12000000.0,,2018-06-01,,,15,active,4.0,c_00011_00050,16620000.0,6,series_a,2022-06-07,12000000.0,4.0,https://www.linkedin.com/company/kinside/,https://www.facebook.com/getKinside,https://twitter.com/GetKinside,"Abe Han, Brittney Barrett, Rob Bircher, Shadiah Sigala","Health Care, Information Technology"
Prodigal,12120000.0,32.0,12000000.0,,2018-06-01,0.0,0.0,7,active,2.0,c_00051_00100,12120000.0,2,series_a,2021-07-22,12000000.0,3.0,https://www.linkedin.com/company/prodigaltech,https://www.facebook.com/prodigalai,https://twitter.com/prodigaltech,"Sangram Raje, Saransh Garg, Shantanu Gangal","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Science and Engineering, Software"
Checkars,11300000.0,4.0,10000000.0,,2018-05-09,,,9,closed,2.0,c_00051_00100,11300000.0,3,series_a,2020-08-26,10000000.0,2.0,https://www.linkedin.com/company/checkars/,https://www.facebook.com/CheckarsAR/,https://twitter.com/checkarsar,"Jaime Macaya, Juan Cruz de la Rua","Commerce and Shopping, Transportation"
Ansa Biotechnologies,82200000.0,56.0,68000000.0,,2018-05-01,0.0,8.0,15,active,5.0,c_00051_00100,83419682.0,6,series_a,2022-04-11,68000000.0,3.0,https://www.linkedin.com/company/ansabio/,,https://twitter.com/AnsaBio,"Daniel Arlow, Jared Ellefson, Sebastian Palluk","Biotechnology, Health Care, Science and Engineering"
spotLESS Materials,900000.0,15.0,900000.0,,2018-05-01,0.0,6.0,3,active,1.0,c_00001_00010,2324417.0,5,seed,2021-12-23,900000.0,2.0,https://www.linkedin.com/company/spotless-materials,https://www.facebook.com/spotless.materials,https://twitter.com/spotlessCoating,"Birgitt Boschitsch, Tak-Sing Wong","Manufacturing, Science and Engineering, Sustainability"
FLOWER CO,18950000.0,1.0,16000000.0,,2018-05-01,,,13,active,1.0,c_00101_00250,18950000.0,4,series_a,2021-12-21,16000000.0,3.0,https://www.linkedin.com/company/flower-company-cannabis/,http://facebook.com/FLOWERC0,https://twitter.com/flowercompany,"Antonia De, Scott Davies, Ted Lichtenberger","Administrative Services, Community and Lifestyle, Consumer Goods, Food and Beverage, Health Care"
Oxygen,45000000.0,38.0,20000000.0,,2018-05-01,,,37,active,2.0,c_00011_00050,45000000.0,7,series_b,2023-02-02,20000000.0,1.0,https://www.linkedin.com/company/getoxygen/,https://www.facebook.com/oxygenbanking/,https://twitter.com/OxygenBanking,Hussein Ahmed,"Financial Services, Lending and Investments"
Jet Admin,150000.0,1.0,150000.0,,2018-05-01,,,1,active,1.0,c_00011_00050,150000.0,1,pre_seed,2020-03-16,150000.0,2.0,https://www.linkedin.com/company/jet-admin/,https://www.facebook.com/jetadmin.io,https://twitter.com/Jet_Admin,"Anton Svetlov, Denis Kildishev","Design, Software"
Arengu,670925.0,1.0,125000.0,,2018-05-01,,,5,active,3.0,c_00011_00050,670925.0,3,seed,2021-08-22,125000.0,2.0,https://www.linkedin.com/company/arengu,,https://www.twitter.com/arengu,"Jacobo Vidal Abeigón, Pablo Castro","Data and Analytics, Information Technology, Software"
Grin Scooters,72652616.0,6.0,45652616.0,,2018-04-30,,,19,closed,3.0,c_00101_00250,72652616.0,3,series_a,2018-10-15,45652616.0,6.0,https://www.linkedin.com/company/grin-scooters/,https://www.facebook.com/grinscooters/,https://www.twitter.com/grinscooters,"Bryan Zambrano, Guilherme Freire, Jonathan Lewy, Karime German, Luis Isaac Ramirez, Sergio Romo","Mobile, Software, Transportation"
SPATE,1800000.0,25.0,1800000.0,,2018-04-23,,,5,active,1.0,c_00001_00010,1800000.0,1,seed,2019-06-17,1800000.0,2.0,https://www.linkedin.com/company/spatenyc/,,,"Olivier Zimmer, Yarden Horwitz","Artificial Intelligence (AI), Clothing and Apparel, Consumer Goods, Data and Analytics, Design, Food and Beverage, Science and Engineering, Software"
Adventurous Co,150000.0,,150000.0,,2018-04-13,1.0,0.0,1,active,1.0,c_00001_00010,150000.0,1,pre_seed,2019-03-18,150000.0,2.0,,https://www.facebook.com/adventurousco,https://twitter.com/adventurousco,"Brian Schulman, Jeany Ngo","Hardware, Software"
Career Karma,51937500.0,33.0,40000000.0,,2018-04-01,,,63,active,3.0,c_00051_00100,51937500.0,4,series_b,2022-01-10,40000000.0,3.0,https://www.linkedin.com/company/career-karma-app,https://www.facebook.com/CareerKarmaApp,https://www.twitter.com/career_karma,"Artur Meyster, Ruben Harris, Timur Meyster","Education, Internet Services, Professional Services"
Localyze,48388052.0,3.0,35000000.0,,2018-04-01,,,22,active,6.0,c_00051_00100,48388052.0,6,series_b,2022-09-06,35000000.0,3.0,https://www.linkedin.com/company/localyze/,https://www.facebook.com/localyze.me/,https://twitter.com/localyze_team,"Franziska Low, Hanna Marie Asmussen, Lisa Dahlke","Information Technology, Internet Services, Software"
Skill Lync,17650000.0,26.0,17500000.0,,2018-04-01,,,6,active,2.0,c_00501_01000,17650000.0,3,series_a,2021-08-03,17500000.0,2.0,https://www.linkedin.com/company/skill-lync,https://www.facebook.com/edxengine,https://twitter.com/EdXengine,"Sarangarajan Iyengar, Suryanarayanan Paneerselvam","Education, Software"
Goodly,1420000.0,20.0,1300000.0,,2018-04-01,,,4,active,1.0,c_00011_00050,1420000.0,2,seed,2019-03-27,1300000.0,2.0,https://www.linkedin.com/company/goodlyapp/,https://business.facebook.com/GoodlyBenefit,https://twitter.com/GoodlyApp,"Greg Poulin, Hemant Verma","Administrative Services, Financial Services, Health Care, Software"
Culdesac,40015000.0,11.0,30000000.0,,2018-04-01,3.0,0.0,12,active,1.0,c_00011_00050,40015000.0,4,series_a,2022-01-20,30000000.0,2.0,https://www.linkedin.com/company/liveculdesac/,https://www.facebook.com/pg/LiveCuldesac/,https://twitter.com/liveculdesac,"Jeff Berens, Ryan Johnson","Real Estate, Science and Engineering"
Coinrule,3125000.0,47.0,2100000.0,,2018-03-01,,,18,active,1.0,c_00011_00050,3125000.0,4,seed,2021-09-27,2100000.0,3.0,https://www.linkedin.com/company/coinrule,https://www.facebook.com/CoinruleHQ,https://x.com/coinrulehq,"Gabriele Musella, Oleg Giberstein, Zdeněk Höfler","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software"
Mindset Health,19651000.0,9.0,12000000.0,,2018-02-22,2.0,0.0,22,active,3.0,c_00011_00050,19651000.0,4,series_a,2023-03-21,12000000.0,2.0,https://www.linkedin.com/company/mindsethealth,,https://www.twitter.com/mindsethealth,"Alex Naoumidis, Chris Naoumidis",Health Care
Unicorn,150000.0,7.0,150000.0,,2018-02-21,,,1,closed,1.0,c_00001_00010,150000.0,1,pre_seed,2019-03-18,150000.0,1.0,https://www.linkedin.com/company/unicornrides/,https://www.facebook.com/irideunicorn/,https://twitter.com/unicorn_rides,Nick Evans,"Consumer Electronics, Hardware"
Future Fields,13925407.0,20.0,15100000.0,,2018-02-18,3.0,2.0,16,active,5.0,c_00011_00050,18925407.0,7,series_a,2023-02-22,15100000.0,3.0,https://www.linkedin.com/company/future-fields/,,https://twitter.com/futurefieldsHQ,"Jalene Anderson-Baron, Lejjy Gafour, Matthew Anderson-Baron","Agriculture and Farming, Biotechnology, Food and Beverage, Science and Engineering, Sustainability"
Kunduz,4600000.0,3.0,2600000.0,,2018-02-01,,,8,active,1.0,c_00101_00250,4600000.0,4,seed,2021-03-01,2600000.0,3.0,https://www.linkedin.com/company/kunduz/,https://www.facebook.com/kunduzasor,https://www.twitter.com/kunduzasor,"Baris Bilgic, Basar Basaran, Melih Sener","Apps, Education, Mobile, Software"
Rebank,2818000.0,5.0,2818000.0,,2018-01-21,1.0,0.0,5,active,1.0,c_00001_00010,2818000.0,1,seed,2019-12-17,2818000.0,2.0,https://www.linkedin.com/company/rebanknow,https://www.facebook.com/rebanknow/,https://twitter.com/rebanknow,"Juan Andrade, Simon White","Financial Services, Other, Payments, Software"
Delphia,79480000.0,25.0,60000000.0,,2018-01-04,1.0,0.0,26,active,3.0,c_00011_00050,79480000.0,3,series_a,2022-06-08,60000000.0,4.0,https://www.linkedin.com/company/delphia-ai,https://www.facebook.com/delphiaAI,https://twitter.com/delphia,"Andrew Peek, Cameron Westland, Clifton van der Linden, Jonathan Briggs","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software"
TRM Labs,149900000.0,159.0,70000000.0,,2018-01-01,2.0,0.0,38,active,6.0,c_00101_00250,149900000.0,8,series_b,2022-11-09,70000000.0,2.0,https://www.linkedin.com/company/trmlabs,https://www.facebook.com/trmlabs/,https://x.com/trmlabs,"Esteban Castano, Rahul Raina","Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Other, Payments, Professional Services, Software"
Mutiny,71620000.0,14.0,50000000.0,,2018-01-01,,,21,active,6.0,c_00051_00100,71620000.0,4,series_b,2022-04-20,50000000.0,2.0,https://www.linkedin.com/company/mutinyhq,https://www.facebook.com/mutinylovesyou,https://twitter.com/mutinycorp,"Jaleh Rezaei, Nikhil Mathew","Advertising, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Other, Sales and Marketing, Science and Engineering, Software"
Heart Aerospace,144255928.0,135.0,107000000.0,,2018-01-01,6.0,4.0,16,active,7.0,c_00101_00250,147170078.0,6,series_b,2024-02-01,107000000.0,2.0,https://www.linkedin.com/company/heart-aerospace/,https://www.facebook.com/heartaerospace/,https://twitter.com/heartaerospace,"Anders Forslund, Klara Andreasson",Science and Engineering
Searchlight,19500000.0,51.0,17000000.0,,2018-01-01,,,11,active,2.0,c_00011_00050,19500000.0,2,series_a,2021-12-20,17000000.0,2.0,https://www.linkedin.com/company/searchlight-technologies/,https://www.facebook.com/searchlightai,https://twitter.com/searchlight_ai,"Anna X. Wang, Kerry Wang","Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software"
Nuvocargo,74390000.0,28.0,36500000.0,,2018-01-01,5.0,0.0,34,active,4.0,c_00051_00100,74390000.0,6,series_b,2023-06-23,36500000.0,2.0,https://www.linkedin.com/company/nuvocargo/,https://www.facebook.com/nuvocargo/,https://twitter.com/nuvocargo,"Deepak Chhugani, Sam Blackman","Financial Services, Software, Transportation"
BrioHR,7800000.0,18.0,6500000.0,,2018-01-01,,,10,active,2.0,c_00011_00050,7800000.0,4,series_a,2025-05-14,6500000.0,2.0,https://www.linkedin.com/company/briohr,https://www.facebook.com/briohr/,https://twitter.com/BrioHr,"Benjamin Croc, Nabil Oudghiri","Administrative Services, Information Technology, Software"
Mobot,17750000.0,,12500000.0,,2018-01-01,1.0,0.0,11,active,2.0,c_00011_00050,17750000.0,5,series_a,2022-08-15,12500000.0,1.0,https://www.linkedin.com/company/team-mobot/,https://www.facebook.com/MobotQA/,https://twitter.com/TeamMobot,Eden Full Goh,"Apps, Hardware, Mobile, Other, Professional Services, Science and Engineering, Software"
Activeloop,19600000.0,33.0,11000000.0,,2018-01-01,,,20,active,4.0,c_00011_00050,19600000.0,7,series_a,2024-03-26,11000000.0,3.0,https://www.linkedin.com/company/activeloop,https://www.facebook.com/activeloopai,https://twitter.com/activeloopai,"Davit Buniatyan, Jason Ge, Sergiy Popovych","Artificial Intelligence (AI), Data and Analytics, Education, Hardware, Internet Services, Science and Engineering, Software"
Zeal,30355972.0,,15000000.0,,2018-01-01,,,14,active,2.0,c_00011_00050,30355972.0,4,series_b,2024-10-10,15000000.0,2.0,https://www.linkedin.com/company/zealdotcom,,https://twitter.com/ZealAPI,"Kirti Shenoy, Pranab Krishnan",Software
BlueCargo,14000000.0,6.0,11000000.0,,2018-01-01,,,18,active,2.0,c_00001_00010,14000000.0,3,seed,2023-02-23,11000000.0,3.0,https://www.linkedin.com/company/bluecargo/,,,"Alexandra Griffon, Arthus de Saint-Chaffray, Laura Theveniau","Artificial Intelligence (AI), Data and Analytics, Software, Transportation"
RTHM,2500000.0,10.0,2000000.0,,2018-01-01,0.0,0.0,1,active,1.0,c_00001_00010,2500000.0,2,seed,2022-05-18,2000000.0,2.0,https://www.linkedin.com/company/rthm,https://www.facebook.com/HealthRTHM,https://twitter.com/RTHM_Health,"Jennifer Curtin, Ryan Kellogg","Biotechnology, Health Care, Science and Engineering"
Howdy,18000000.0,,5000000.0,,2018-01-01,2.0,0.0,5,active,2.0,c_00251_00500,18000000.0,3,series_a,2023-01-10,5000000.0,2.0,https://www.linkedin.com/company/hurrayforhowdy,https://www.facebook.com/hurrayforhowdy,https://twitter.com/hurrayforhowdy,"Frank Licea, Jacqueline Samira","Administrative Services, Professional Services, Software"
Honeylove,16000000.0,13.0,13000000.0,,2018-01-01,14.0,5.0,9,active,1.0,c_00051_00100,16000000.0,2,series_a,2019-09-13,13000000.0,1.0,https://www.linkedin.com/company/honeylove-sculptware/,http://facebook.com/gethoneylove,https://twitter.com/gethoneylove,Betsie Larkin,"Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design, Internet Services"
rct AI,25728945.0,12.0,10000000.0,,2018-01-01,0.0,2.0,18,active,4.0,c_00101_00250,25728945.0,5,series_a,2021-11-02,10000000.0,4.0,https://www.linkedin.com/company/rct-ai,,https://twitter.com/rct_ai,"Queena Tsai, Xiankun Wu, Yan Zhang, Yuheng Chen","Artificial Intelligence (AI), Data and Analytics, Gaming, Hardware, Media and Entertainment, Science and Engineering, Software"
Wanderlog,1650000.0,9.0,1500000.0,,2018-01-01,6.0,0.0,3,active,3.0,c_00001_00010,1650000.0,3,seed,2021-09-01,1500000.0,2.0,https://www.linkedin.com/company/wanderlog,https://www.facebook.com/GoWanderlog/,,"Harry Yu, Peter Xu",Travel and Tourism
Mighty Health,10400000.0,3.0,7600000.0,,2018-01-01,,,13,active,2.0,c_00001_00010,10400000.0,5,series_a,2023-01-25,7600000.0,3.0,https://www.linkedin.com/company/mightyhealth,https://www.facebook.com/mightyhealthapp/,https://x.com/mightyhealthapp,"Bernard Chang, Felipe Lopes, James Li","Health Care, Sports"
Bot MD,6590000.0,10.0,5000000.0,,2018-01-01,,,9,active,3.0,c_00011_00050,6590000.0,2,series_a,2020-12-22,5000000.0,2.0,https://www.linkedin.com/company/botmd,https://www.facebook.com/botmdio,https://twitter.com/botmdio,"Dorothea Koh, Yanchuan Sim","Apps, Artificial Intelligence (AI), Data and Analytics, Health Care, Mobile, Science and Engineering, Software"
Tenderd,35800000.0,26.0,30000000.0,,2018-01-01,,,19,active,4.0,c_00051_00100,35800000.0,4,series_a,2024-06-11,30000000.0,1.0,https://www.linkedin.com/company/tenderd/,https://www.facebook.com/tenderdtrack,https://twitter.com/tenderdtrack,Arjun Mohan,"Artificial Intelligence (AI), Data and Analytics, Energy, Natural Resources, Real Estate, Science and Engineering, Software, Transportation"
Overview.ai,13300000.0,27.0,10000000.0,,2018-01-01,1.0,0.0,10,active,3.0,c_00011_00050,13300000.0,2,series_a,2022-02-17,10000000.0,3.0,https://www.linkedin.com/company/overview-ai/,,,"Austin Appel, Christopher Van Dyke, Russell Nibbelink","Artificial Intelligence (AI), Data and Analytics, Hardware, Manufacturing, Science and Engineering, Software"
Dagger,30000000.0,4.0,20000000.0,,2018-01-01,,,12,active,2.0,c_00011_00050,30000000.0,3,series_a,2022-03-30,20000000.0,3.0,https://www.linkedin.com/company/dagger-io,,https://twitter.com/dagger_io,"Andrea Luzzardi, Samuel Alba, Solomon Hykes","Information Technology, Software"
Feather_2,9900000.0,9.0,6000000.0,,2018-01-01,1.0,0.0,10,active,3.0,c_00011_00050,9900000.0,4,series_a,2024-06-28,6000000.0,2.0,https://www.linkedin.com/company/feather-insurance,https://www.facebook.com/featherinsurance,https://twitter.com/hello_feather,"Robert Schumacher, Vincent Audoire",Financial Services
Flockjay,14130000.0,7.0,11000000.0,,2018-01-01,1.0,0.0,17,active,2.0,c_00011_00050,14130000.0,3,series_a,2021-01-14,11000000.0,1.0,https://www.linkedin.com/company/flockjay/,https://facebook.com/flockjayschool,https://twitter.com/flockjayschool,Shaan Hathiramani,"Community and Lifestyle, Education, Internet Services, Sales and Marketing"
Lowkey,8600000.0,7.0,7000000.0,,2018-01-01,,,17,active,1.0,c_00011_00050,8600000.0,2,series_a,2021-01-15,7000000.0,1.0,https://www.linkedin.com/company/camelot-ai,https://www.facebook.com/lowkeydotgg/,https://twitter.com/Lowkey_hq,Jesse Zhang,"Gaming, Mobile, Sports"
Spero Foods,20020000.0,13.0,11000000.0,,2018-01-01,8.0,2.0,11,active,2.0,c_00001_00010,20020000.0,4,series_a,2021-05-07,11000000.0,1.0,https://www.linkedin.com/company/spero-foods/,,,Phaedra Randolph,"Food and Beverage, Manufacturing, Sales and Marketing, Sustainability"
Truora,18650000.0,14.0,15000000.0,,2018-01-01,,,22,active,4.0,c_00101_00250,18650000.0,4,series_a,2022-04-04,15000000.0,4.0,https://www.linkedin.com/company/truora/,https://es-la.facebook.com/truora/,https://twitter.com/truora,"Cesar Pino, Daniel Bilbao, David Cuadrado, Maite Muniz Telleria","Financial Services, Information Technology, Privacy and Security, Software"
Lokal,29785602.0,10.0,1200000000.0,,2018-01-01,,,14,active,6.0,c_00101_00250,29785602.0,7,series_b,2023-04-25,1200000000.0,3.0,https://www.linkedin.com/company/lokal-app,https://www.facebook.com/pg/lokalapp,https://twitter.com/getlokalapp,"Ali Göral, Jani Pasha, Vipul Chaudhary","Community and Lifestyle, Internet Services, Media and Entertainment"
Endpoint Health,64000000.0,14.0,52000000.0,,2018-01-01,0.0,4.0,17,active,1.0,c_00011_00050,64000000.0,6,series_a,2022-06-02,52000000.0,4.0,https://www.linkedin.com/company/endpoint-health/,,https://twitter.com/endpointhealth,"Diego Rey, Jason Springs, Jeffrey Osborn, Leonardo Maestri Teixeira",Health Care
ExcepGen,4175000.0,9.0,4000000.0,,2018-01-01,0.0,4.0,8,active,2.0,c_00001_00010,4175000.0,3,seed,2023-08-24,4000000.0,2.0,https://www.linkedin.com/company/excepgen/,,,"Barbara Mertins, Thomas Folliard","Biotechnology, Health Care, Science and Engineering"
OpenPhone,56120000.0,32.0,40000000.0,,2018-01-01,1.0,0.0,19,active,3.0,c_00051_00100,56120000.0,4,series_b,2022-04-07,40000000.0,2.0,https://www.linkedin.com/company/openphone/,https://www.facebook.com/pg/openphoneapp,https://twitter.com/OpenPhoneApp,"Daryna Kulya, Mahyar Raissi","Information Technology, Internet Services, Messaging and Telecommunications, Other, Software"
